,Unnamed: 0,id,url,header,address,amenities,crawler,crawled_at,Quarto,Banheiro,Garagem,condominio,preço,area_limpo,Churrasqueira,Escritório,Perto de hospitais,Área de lazer,Quadra poliesportiva,Quintal,Espaço gourmet,Sala de massagem,TV a cabo,Próximo a shopping,Sistema de alarme,Perto de shopping,Janela grande,Quadra de tênis,Varanda,Depósito,Salão de festas,Acesso para deficientes,Jardim,Condomínio fechado,Área de serviço,Zelador,Armário embutido,Box blindex,Academia,Varanda gourmet,Aquecimento,Perto de vias de acesso,Guarita blindada,Mais de um andar,Copa,Salão de jogos,Vista exterior,Vista para o mar,Elevador,Segurança 24h,Cozinha gourmet,Piscina infantil,Perto de escolas,Porcelanato,Espaço verde / Parque,Ar-condicionado,Cozinha americana,Circuito de segurança,Piscina,Recepção,Serviços públicos essenciais,Portaria 24h,Sala de jantar,Guarita,Sauna,Gerador elétrico,Móvel planejado,Coworking,Energia solar,...,Armário embutido no quarto,Piso frio,Cinema,Mobiliado,Bicicletário,Interfone,Conexão à internet,Aceita animais,Vigia,Playground,Sala de almoço,Piscina para adulto,Cozinha,Lavanderia,Pé direito alto,Closet,Armário na cozinha,Varanda fechada com vidro,Quadra de squash,Dependência de empregados,Arvorismo,Perto de transporte público,Portão eletrônico
846,851,2589279238,https://www.vivareal.com.br/imovel/apartamento-4-quartos-bela-vista-centro-sao-paulo-com-garagem-230m2-venda-RS1800000-id-2589279238/,"Apartamento com 4 Quartos à Venda, 230m²","Rua São Carlos do Pinhal - Bela Vista, São Paulo - SP",,bela_vista,2023-07-15 15:53:00,4,1,0,2000.0,1800000,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
847,852,2471781507,https://www.vivareal.com.br/imovel/apartamento-1-quartos-bela-vista-centro-sao-paulo-23m2-venda-RS330000-id-2471781507/,"Apartamento com Quarto à Venda, 23m²","Rua Santo Amaro, 27 - Bela Vista, São Paulo - SP","Piscina, Churrasqueira, Elevador, Varanda, Academia, ...",bela_vista,2023-07-15 15:53:00,1,1,0,256.0,330000,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
848,853,2628035676,https://www.vivareal.com.br/imovel/apartamento-2-quartos-bela-vista-centro-sao-paulo-com-garagem-117m2-venda-RS1098000-id-2628035676/,"Apartamento com 2 Quartos à Venda, 117m²","Rua Treze de Maio, 1445 - Bela Vista, São Paulo - SP","Elevador, Aceita animais, Salão de festas, Perto de vias de acesso, Perto de escolas, ...",bela_vista,2023-07-15 15:53:00,2,3,0,1238.0,1098000,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
849,854,2636982855,https://www.vivareal.com.br/imovel/apartamento-1-quartos-bela-vista-centro-sao-paulo-54m2-venda-RS450000-id-2636982855/,"Apartamento com Quarto à Venda, 54m²","Rua Maria Paula - Bela Vista, São Paulo - SP","Perto de transporte público, Varanda gourmet, Aceita animais",bela_vista,2023-07-15 15:53:00,1,1,0,566.0,450000,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
850,855,2558726757,https://www.vivareal.com.br/imovel/apartamento-1-quartos-bela-vista-centro-sao-paulo-com-garagem-65m2-venda-RS540000-id-2558726757/,"Apartamento com Quarto à Venda, 65m²","Rua Doutor Vila Nova, 305 - Bela Vista, São Paulo - SP","Condomínio fechado, Aceita animais, Jardim, Salão de festas, Cozinha, ...",bela_vista,2023-07-15 15:53:00,1,1,0,1120.0,540000,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
851,856,2603720496,https://www.vivareal.com.br/imovel/apartamento-3-quartos-bela-vista-centro-sao-paulo-com-garagem-268m2-venda-RS1500000-id-2603720496/,"Apartamento com 3 Quartos à Venda, 268m²","Bela Vista, São Paulo - SP","Playground, Salão de festas",bela_vista,2023-07-15 15:53:00,3,2,0,,1500000,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
852,857,2576179945,https://www.vivareal.com.br/imovel/apartamento-1-quartos-bela-vista-centro-sao-paulo-com-garagem-36m2-venda-RS355000-id-2576179945/,"Apartamento com Quarto à Venda, 36m²","Rua Herculano de Freitas, 249 - Bela Vista, São Paulo - SP",,bela_vista,2023-07-15 15:53:00,1,1,0,1172.0,355000,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
853,858,2639988240,https://www.vivareal.com.br/imovel/apartamento-3-quartos-bela-vista-centro-sao-paulo-com-garagem-110m2-venda-RS899000-id-2639988240/,"Apartamento com 3 Quartos à Venda, 110m²","Alameda Ribeirão Preto, 118 - Bela Vista, São Paulo - SP","Elevador, Salão de festas, Condomínio fechado, Portão eletrônico",bela_vista,2023-07-15 15:53:00,3,3,0,1429.0,899000,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
854,859,2626745282,https://www.vivareal.com.br/imovel/apartamento-1-quartos-bela-vista-centro-sao-paulo-com-garagem-43m2-venda-RS690000-id-2626745282/,"Apartamento com Quarto à Venda, 43m²","Rua Paim - Bela Vista, São Paulo - SP","Churrasqueira, Elevador, Garagem, Espaço verde / Parque, Escritório, ...",bela_vista,2023-07-15 15:53:00,1,1,1,550.0,690000,43,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
855,860,2605128194,https://www.vivareal.com.br/imovel/apartamento-3-quartos-bela-vista-centro-sao-paulo-com-garagem-210m2-venda-RS1890000-id-2605128194/,"Apartamento com 3 Quartos à Venda, 210m²","Rua Cincinato Braga, 439 - Bela Vista, São Paulo - SP","Elevador, Condomínio fechado, Ar-condicionado, Jardim, Salão de festas, ...",bela_vista,2023-07-15 15:53:00,3,4,0,2300.0,1890000,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
856,861,2638687971,https://www.vivareal.com.br/imovel/apartamento-3-quartos-bela-vista-centro-sao-paulo-com-garagem-113m2-venda-RS1589980-id-2638687971/,"Apartamento com 3 Quartos à Venda, 113m²","Vila Pamplona, 237 - Bela Vista, São Paulo - SP","Quadra poliesportiva, Salão de jogos, Salão de festas, Área de serviço",bela_vista,2023-07-15 15:53:00,3,3,0,850.0,1589980,113,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
857,862,2635237058,https://www.vivareal.com.br/imovel/apartamento-1-quartos-bela-vista-centro-sao-paulo-com-garagem-35m2-venda-RS550000-id-2635237058/,"Apartamento com Quarto à Venda, 35m²","Rua da Consolação - Bela Vista, São Paulo - SP",,bela_vista,2023-07-15 15:53:00,1,1,0,308.0,550000,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
858,863,2642798222,https://www.vivareal.com.br/imovel/apartamento-3-quartos-bela-vista-centro-sao-paulo-com-garagem-120m2-venda-RS1200000-id-2642798222/,"Apartamento com 3 Quartos à Venda, 120m²","Rua Otávio Nébias - Bela Vista, São Paulo - SP","Mobiliado, Churrasqueira, Aceita animais, Garagem, Playground, ...",bela_vista,2023-07-15 15:53:00,3,4,1,1430.0,1200000,120,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
859,864,2642798222,https://www.vivareal.com.br/imovel/apartamento-3-quartos-bela-vista-centro-sao-paulo-com-garagem-120m2-venda-RS1200000-id-2642798222/,"Apartamento com 3 Quartos à Venda, 120m²","Rua Otávio Nébias - Bela Vista, São Paulo - SP","Mobiliado, Churrasqueira, Aceita animais, Garagem, Playground, ...",bela_vista,2023-07-15 15:53:00,3,4,1,1430.0,1200000,120,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
860,865,2640284069,https://www.vivareal.com.br/imovel/apartamento-3-quartos-bela-vista-centro-sao-paulo-com-garagem-66m2-venda-RS1059980-id-2640284069/,"Apartamento com 3 Quartos à Venda, 66m²","Rua Itararé, 168 - Bela Vista, São Paulo - SP","Playground, Salão de jogos, Salão de festas, Área de serviço",bela_vista,2023-07-15 15:53:00,3,2,0,850.0,1059980,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
861,866,2641070881,https://www.vivareal.com.br/imovel/apartamento-2-quartos-bela-vista-centro-sao-paulo-com-garagem-51m2-venda-RS620000-id-2641070881/,"Apartamento com 2 Quartos à Venda, 51m²","Rua Pedroso, 372 - Bela Vista, São Paulo - SP",,bela_vista,2023-07-15 15:53:00,2,1,0,600.0,620000,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
862,867,2605126187,https://www.vivareal.com.br/imovel/apartamento-2-quartos-bela-vista-centro-sao-paulo-com-garagem-62m2-venda-RS790000-id-2605126187/,"Apartamento com 2 Quartos à Venda, 62m²","Rua Carlos Sampaio, 201 - Bela Vista, São Paulo - SP","Piscina, Mobiliado, Elevador, Condomínio fechado, Ar-condicionado, ...",bela_vista,2023-07-15 15:53:00,2,3,0,1443.0,790000,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
863,868,2597108860,https://www.vivareal.com.br/imovel/apartamento-2-quartos-bela-vista-centro-sao-paulo-com-garagem-98m2-venda-RS1050000-id-2597108860/,"Apartamento com 2 Quartos à Venda, 98m²","Rua Artur Prado, 538 - Bela Vista, São Paulo - SP","Ar-condicionado, Cozinha, Mais de um andar",bela_vista,2023-07-15 15:53:00,2,2,0,1116.0,1050000,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
864,869,2642461759,https://www.vivareal.com.br/imovel/apartamento-3-quartos-bela-vista-centro-sao-paulo-com-garagem-122m2-venda-RS1250000-id-2642461759/,"Apartamento com 3 Quartos à Venda, 122m²","Rua Artur Prado - Bela Vista, São Paulo - SP","Varanda, Academia, Aceita animais, Área de serviço, Playground, ...",bela_vista,2023-07-15 15:53:00,3,4,0,2097.0,1250000,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
865,870,2641068573,https://www.vivareal.com.br/imovel/apartamento-1-quartos-bela-vista-centro-sao-paulo-com-garagem-75m2-venda-RS1619990-id-2641068573/,"Apartamento com Quarto à Venda, 75m²","Rua Martiniano de Carvalho, 807 - Bela Vista, São Paulo - SP","Piscina, Varanda, Área de serviço",bela_vista,2023-07-15 15:53:00,1,2,0,1490.0,1619990,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
866,871,2577668490,https://www.vivareal.com.br/imovel/apartamento-1-quartos-bela-vista-centro-sao-paulo-20m2-venda-RS280000-id-2577668490/,"Apartamento com Quarto à Venda, 20m²","Rua Francisca Miquelina, 277 - Bela Vista, São Paulo - SP",,bela_vista,2023-07-15 15:53:00,1,1,0,322.0,280000,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
867,872,2641922771,https://www.vivareal.com.br/imovel/apartamento-3-quartos-bela-vista-centro-sao-paulo-com-garagem-156m2-venda-RS1989970-id-2641922771/,"Apartamento com 3 Quartos à Venda, 156m²","Alameda Ribeirão Preto, 309 - Bela Vista, São Paulo - SP","Mobiliado, Ar-condicionado, Área de serviço, Playground, Salão de festas, ...",bela_vista,2023-07-15 15:53:00,3,3,0,1500.0,1989970,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
868,873,2618682312,https://www.vivareal.com.br/imovel/apartamento-2-quartos-bela-vista-centro-sao-paulo-com-garagem-63m2-venda-RS1166000-id-2618682312/,"Apartamento com 2 Quartos à Venda, 63m²","Bela Vista, São Paulo - SP",Garagem,bela_vista,2023-07-15 15:53:00,2,2,1,673.0,1166000,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
869,874,2640976704,https://www.vivareal.com.br/imovel/apartamento-2-quartos-bela-vista-centro-sao-paulo-com-garagem-97m2-venda-RS959990-id-2640976704/,"Apartamento com 2 Quartos à Venda, 97m²","Rua Sílvia, 100 - Bela Vista, São Paulo - SP","Closet, Área de serviço",bela_vista,2023-07-15 15:53:00,2,2,0,800.0,959990,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
870,875,2605124359,https://www.vivareal.com.br/imovel/apartamento-2-quartos-bela-vista-centro-sao-paulo-com-garagem-65m2-venda-RS810000-id-2605124359/,"Apartamento com 2 Quartos à Venda, 65m²","Rua Santa Madalena, 291 - Bela Vista, São Paulo - SP","Condomínio fechado, Energia solar, Piscina, Salão de festas, Jardim",bela_vista,2023-07-15 15:53:00,2,2,0,1025.0,810000,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
871,876,2616971433,https://www.vivareal.com.br/imovel/apartamento-2-quartos-bela-vista-centro-sao-paulo-84m2-venda-RS650000-id-2616971433/,"Apartamento com 2 Quartos à Venda, 84m²","Rua Conselheiro Ramalho - Bela Vista, São Paulo - SP",,bela_vista,2023-07-15 15:53:00,2,1,0,1000.0,650000,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
872,877,2581779863,https://www.vivareal.com.br/imovel/apartamento-1-quartos-bela-vista-centro-sao-paulo-23m2-venda-RS210000-id-2581779863/,"Apartamento com Quarto à Venda, 23m²","Rua Major Quedinho, 1952 - Bela Vista, São Paulo - SP",,bela_vista,2023-07-15 15:53:00,1,1,0,247.0,210000,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
873,878,2614692293,https://www.vivareal.com.br/imovel/apartamento-3-quartos-bela-vista-centro-sao-paulo-com-garagem-66m2-venda-RS1050000-id-2614692293/,"Apartamento com 3 Quartos à Venda, 66m²","Rua Itararé, 168 - Bela Vista, São Paulo - SP","Piscina, Churrasqueira, Academia, Jardim, Playground, ...",bela_vista,2023-07-15 15:53:00,3,1,0,700.0,1050000,66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
874,879,2635857208,https://www.vivareal.com.br/imovel/apartamento-3-quartos-bela-vista-centro-sao-paulo-137m2-venda-RS775000-id-2635857208/,"Apartamento com 3 Quartos à Venda, 137m²","Avenida Brigadeiro Luís Antônio, 469 - Bela Vista, São Paulo - SP","Elevador, Varanda, Quintal, Área de serviço, Perto de vias de acesso, ...",bela_vista,2023-07-15 15:53:00,3,3,0,1150.0,775000,137,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
875,880,2528040118,https://www.vivareal.com.br/imovel/apartamento-3-quartos-bela-vista-centro-sao-paulo-com-garagem-100m2-venda-RS1585000-id-2528040118/,"Apartamento com 3 Quartos à Venda, 100m²","Rua Itararé - Bela Vista, São Paulo - SP","Churrasqueira, Academia, Espaço gourmet, Área de serviço, Playground, ...",bela_vista,2023-07-15 15:53:00,3,1,0,800.0,1585000,100,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
876,881,2586342241,https://www.vivareal.com.br/imovel/apartamento-3-quartos-bela-vista-centro-sao-paulo-com-garagem-127m2-venda-RS865000-id-2586342241/,"Apartamento com 3 Quartos à Venda, 127m²","Bela Vista, São Paulo - SP","Elevador, Jardim, Interfone, Cozinha, Mais de um andar",bela_vista,2023-07-15 15:53:00,3,3,0,1200.0,865000,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
877,882,2571183617,https://www.vivareal.com.br/imovel/apartamento-3-quartos-bela-vista-centro-sao-paulo-com-garagem-170m2-venda-RS2000000-id-2571183617/,"Apartamento com 3 Quartos à Venda, 170m²","Avenida Paulista, 639 - Bela Vista, São Paulo - SP","Interfone, Garagem, Jardim, Área de serviço",bela_vista,2023-07-15 15:53:00,3,1,1,1121.0,2000000,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
878,883,2641064707,https://www.vivareal.com.br/imovel/apartamento-1-quartos-bela-vista-centro-sao-paulo-com-garagem-28m2-venda-RS362000-id-2641064707/,"Apartamento com Quarto à Venda, 28m²","Alameda Ribeirão Preto, 163 - Bela Vista, São Paulo - SP",Área de serviço,bela_vista,2023-07-15 15:53:00,1,1,0,950.0,362000,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
879,884,2516246023,https://www.vivareal.com.br/imovel/apartamento-3-quartos-bela-vista-centro-sao-paulo-com-garagem-230m2-venda-RS1995000-id-2516246023/,"Apartamento com 3 Quartos à Venda, 230m²","Bela Vista, São Paulo - SP","Playground, Salão de festas, Jardim, Área de serviço",bela_vista,2023-07-15 15:53:00,3,2,0,2060.0,1995000,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
880,885,2619875113,https://www.vivareal.com.br/imovel/apartamento-2-quartos-bela-vista-centro-sao-paulo-90m2-venda-RS450000-id-2619875113/,"Apartamento com 2 Quartos à Venda, 90m²","Avenida Brigadeiro Luís Antônio - Bela Vista, São Paulo - SP","Sala de almoço, Lavanderia, Sala de jantar, Cozinha, Área de serviço",bela_vista,2023-07-15 15:53:00,2,1,0,600.0,450000,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
881,886,2621070515,https://www.vivareal.com.br/imovel/apartamento-3-quartos-bela-vista-centro-sao-paulo-com-garagem-130m2-venda-RS1270000-id-2621070515/,"Apartamento com 3 Quartos à Venda, 130m²","Rua Treze de Maio, 1838 - Bela Vista, São Paulo - SP",,bela_vista,2023-07-15 15:53:00,3,2,0,1450.0,1270000,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
882,887,2602107992,https://www.vivareal.com.br/imovel/apartamento-2-quartos-bela-vista-centro-sao-paulo-83m2-venda-RS650000-id-2602107992/,"Apartamento com 2 Quartos à Venda, 83m²","Bela Vista, São Paulo - SP","Armário embutido, Sala de jantar, Varanda",bela_vista,2023-07-15 15:53:00,2,1,0,1000.0,650000,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
883,888,2640791814,https://www.vivareal.com.br/imovel/apartamento-3-quartos-bela-vista-centro-sao-paulo-com-garagem-100m2-venda-RS1299980-id-2640791814/,"Apartamento com 3 Quartos à Venda, 100m²","Rua Itararé, 168 - Bela Vista, São Paulo - SP","Mobiliado, Churrasqueira, Área de serviço, Playground, Salão de festas, ...",bela_vista,2023-07-15 15:53:00,3,2,0,800.0,1299980,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
