id,url,header,address,area,rooms,bathrooms,garages,amenities,price,condo,crawler,crawled_at
2642693358,https://www.vivareal.com.br/imovel/apartamento-1-quartos-brooklin-zona-sul-sao-paulo-com-garagem-38m2-venda-RS680000-id-2642693358/,"Apartamento com Quarto à Venda, 38m²","Rua Flórida - Brooklin, São Paulo - SP",38,1 Quarto,1 Banheiro,1 Vaga,"Piscina
Churrasqueira
Elevador
Academia
Aceita animais
...",R$ 680.000,R$ 500,Brooklin,2023-07-09 18:44
2642955107,https://www.vivareal.com.br/imovel/apartamento-2-quartos-brooklin-zona-sul-sao-paulo-com-garagem-76m2-venda-RS1000000-id-2642955107/,"Apartamento com 2 Quartos à Venda, 76m²","Rua Andréa Paulinetti, 242 - Brooklin, São Paulo - SP",76,2 Quartos,3 Banheiros,1 Vaga,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Varanda
...",R$ 1.000.000,R$ 760,Brooklin,2023-07-09 18:44
2642741476,https://www.vivareal.com.br/imovel/apartamento-4-quartos-brooklin-zona-sul-sao-paulo-com-garagem-232m2-venda-RS3240000-id-2642741476/,"Apartamento com 4 Quartos à Venda, 232m²","Rua Barão do Triunfo, 1553 - Brooklin, São Paulo - SP",232,4 Quartos,6 Banheiros,3 Vagas,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Academia
...",R$ 3.240.000,R$ 1,Brooklin,2023-07-09 18:44
2643149104,https://www.vivareal.com.br/imovel/apartamento-2-quartos-brooklin-zona-sul-sao-paulo-com-garagem-70m2-venda-RS985000-id-2643149104/,"Apartamento com 2 Quartos à Venda, 70m²","Avenida Nova Independência, 100 - Brooklin, São Paulo - SP",70,2 Quartos,2 Banheiros,1 Vaga,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Varanda
...",R$ 985.000,,Brooklin,2023-07-09 18:44
2540201876,https://www.vivareal.com.br/imovel/apartamento-2-quartos-brooklin-zona-sul-sao-paulo-com-garagem-128m2-venda-RS2785000-id-2540201876/,"Apartamento com 2 Quartos à Venda, 128m²","Rua Michigan, 470 - Brooklin, São Paulo - SP",128,2 Quartos,4 Banheiros,2 Vagas,"Piscina
Mobiliado
Churrasqueira
Elevador
Condomínio fechado
...",R$ 2.785.000,R$ 1.706,Brooklin,2023-07-09 18:44
https://www.vivareal.com.br/imoveis-lancamento/jardins-de-france-jardins-de-villandry-2633170506,https://www.vivareal.com.br/imoveis-lancamento/jardins-de-france-jardins-de-villandry-2633170506/,Jardins de France - Jardins de Villandry,"Rua Princesa Isabel, 89 - Brooklin, São Paulo - SP",167,3 Quartos,5 Banheiros,3 Vagas,,R$ 2.150.000,,Brooklin,2023-07-09 18:44
2642738790,https://www.vivareal.com.br/imovel/apartamento-4-quartos-brooklin-zona-sul-sao-paulo-com-garagem-232m2-venda-RS3240250-id-2642738790/,"Apartamento com 4 Quartos à Venda, 232m²","Rua Barão do Triunfo, 1553 - Brooklin, São Paulo - SP",232,4 Quartos,6 Banheiros,3 Vagas,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Academia
...",R$ 3.240.250,R$ 1,Brooklin,2023-07-09 18:44
2642277566,https://www.vivareal.com.br/imovel/apartamento-1-quartos-brooklin-zona-sul-sao-paulo-com-garagem-47m2-venda-RS713303-id-2642277566/,"Apartamento com Quarto à Venda, 47m²","Rua do Estilo Barroco, 695 - Brooklin, São Paulo - SP",47,1 Quarto,2 Banheiros,1 Vaga,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Academia
...",R$ 713.303,R$ 517,Brooklin,2023-07-09 18:44
2642175968,https://www.vivareal.com.br/imovel/apartamento-2-quartos-brooklin-zona-sul-sao-paulo-com-garagem-77m2-venda-RS1200000-id-2642175968/,"Apartamento com 2 Quartos à Venda, 77m²","Rua Andréa Paulinetti, 234 - Brooklin, São Paulo - SP",77,2 Quartos,3 Banheiros,1 Vaga,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Academia
...",R$ 1.200.000,R$ 780,Brooklin,2023-07-09 18:44
2643157559,https://www.vivareal.com.br/imovel/apartamento-2-quartos-brooklin-zona-sul-sao-paulo-com-garagem-92m2-venda-RS1490000-id-2643157559/,"Apartamento com 2 Quartos à Venda, 92m²","Rua Pássaros e Flores - Brooklin, São Paulo - SP",92,2 Quartos,3 Banheiros,2 Vagas,"Churrasqueira
Garagem
Piscina
Quadra poliesportiva
Sauna",R$ 1.490.000,R$ 965,Brooklin,2023-07-09 18:44
